source_file,original,s1,assumption,preprocessed,canonical
first_file.json,"A^{T}\,(B^{T} + 3\,X) = C","B^{T} + 3\,X = C\,A",\left( \left( \left( \left( A = \left( \begin{array}{cc}2.258159581180286& 4.066909860494066\\4.835690024640064& -0.3825433854010196\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}2.013168073633409& 4.848041088109815\\3.3455958692354066& -1.0476350815272815\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}0.41228891338345974& -1.0299665249151522\\-0.3185983673214956& -2.5451544027205286\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}-0.6935095690984646& -1.3214250557220897\\-1.577108529741428& 0.3745172901837093\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),A**T*(B**T + 3*X)=C,A**T*(B**T + 3*X) - C
first_file.json,"B^{T} + 3\,X = C\,A","X = \frac{1}{3}\,(C\,A^{-T}-B^{T})",\left( \left( \left( \left( A = \left( \begin{array}{cc}2.258159581180286& 4.066909860494066\\4.835690024640064& -0.3825433854010196\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}2.013168073633409& 4.848041088109815\\3.3455958692354066& -1.0476350815272815\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}0.41228891338345974& -1.0299665249151522\\-0.3185983673214956& -2.5451544027205286\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}-0.6935095690984646& -1.3214250557220897\\-1.577108529741428& 0.3745172901837093\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),B**T + 3*X=A*C,-A*C + B**T + 3*X
first_file.json,"A^{T}\,(B^{T} + 3\,X) = C","B^{T} + 3\,X = \frac{C}{A^{T}}",\left( \left( \left( \left( A = \left( \begin{array}{cc}2.258159581180286& 4.066909860494066\\4.835690024640064& -0.3825433854010196\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}2.013168073633409& 4.848041088109815\\3.3455958692354066& -1.0476350815272815\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}0.41228891338345974& -1.0299665249151522\\-0.3185983673214956& -2.5451544027205286\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}-0.6935095690984646& -1.3214250557220897\\-1.577108529741428& 0.3745172901837093\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),A**T*(B**T + 3*X)=C,A**T*(B**T + 3*X) - C
first_file.json,"B^{T} + 3\,X = \frac{C}{A^{T}}","X = \frac{1}{3}\,(C\,A^{-T}-B^{T})",\left( \left( \left( \left( A = \left( \begin{array}{cc}2.258159581180286& 4.066909860494066\\4.835690024640064& -0.3825433854010196\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}2.013168073633409& 4.848041088109815\\3.3455958692354066& -1.0476350815272815\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}0.41228891338345974& -1.0299665249151522\\-0.3185983673214956& -2.5451544027205286\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}-0.6935095690984646& -1.3214250557220897\\-1.577108529741428& 0.3745172901837093\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),B**T + 3*X=C/(A**T),B**T + 3*X - C/A**T
first_file.json,"2\,X = C^{T}\,A^{-T}-B^{-T}","X = \frac{1}{2}\,(C^{T}\,A^{-T}-B^{-T})",\left( \left( \left( \left( A = \left( \begin{array}{cc}-1.2443784347628126& 0.7982138425009584\\-4.3169698774935& -4.924869676236786\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}4.253888298860613& 2.0801550516792373\\2.366009619827583& 1.956988482748642\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}-1.9723346804554227& 5.291988353570069\\4.3818170370547715& -0.19668198570983808\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}3.051707965426451& -2.4571952644400405\\-8.46829919823909& -9.598763461934544\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),2*X=-1/B**T + C**T/A**T,2*X + B**(-T) - C**T/A**T
first_file.json,"2\,X = C^{T}\,A^{-T}-B^{-T}","X = \frac{1}{2}\,(C^{T}\,A^{-T}-B^{-T})",\left( \left( \left( \left( A = \left( \begin{array}{cc}-1.2443784347628126& 0.7982138425009584\\-4.3169698774935& -4.924869676236786\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}4.253888298860613& 2.0801550516792373\\2.366009619827583& 1.956988482748642\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}-1.9723346804554227& 5.291988353570069\\4.3818170370547715& -0.19668198570983808\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}3.051707965426451& -2.4571952644400405\\-8.46829919823909& -9.598763461934544\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),2*X=-1/B**T + C**T/A**T,2*X + B**(-T) - C**T/A**T
first_file.json,"2\,X = C^{T}\,A^{-T}-B^{-T}","X = \frac{1}{2}\,(C^{T}\,A^{-T}-B^{-T})",\left( \left( \left( \left( A = \left( \begin{array}{cc}-1.2443784347628126& 0.7982138425009584\\-4.3169698774935& -4.924869676236786\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}4.253888298860613& 2.0801550516792373\\2.366009619827583& 1.956988482748642\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}-1.9723346804554227& 5.291988353570069\\4.3818170370547715& -0.19668198570983808\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}3.051707965426451& -2.4571952644400405\\-8.46829919823909& -9.598763461934544\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),2*X=-1/B**T + C**T/A**T,2*X + B**(-T) - C**T/A**T
first_file.json,"B^{-T} + 2\,X = C^{T}\,A","2\,X = C^{T}\,A^{-T}-B^{-T}",\left( \left( \left( \left( A = \left( \begin{array}{cc}-1.2443784347628126& 0.7982138425009584\\-4.3169698774935& -4.924869676236786\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}4.253888298860613& 2.0801550516792373\\2.366009619827583& 1.956988482748642\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}-1.9723346804554227& 5.291988353570069\\4.3818170370547715& -0.19668198570983808\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}3.051707965426451& -2.4571952644400405\\-8.46829919823909& -9.598763461934544\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),2*X + B**(-T)=A*C**T,-A*C**T + 2*X + B**(-T)
first_file.json,"2\,X = C^{T}\,A^{-T}-B^{-T}","X = \frac{1}{2}\,(C^{T}\,A^{-T}-B^{-T})",\left( \left( \left( \left( A = \left( \begin{array}{cc}-1.2443784347628126& 0.7982138425009584\\-4.3169698774935& -4.924869676236786\end{array} \right)\right) \wedge \left( B = \left( \begin{array}{cc}4.253888298860613& 2.0801550516792373\\2.366009619827583& 1.956988482748642\end{array} \right)\right)\right) \wedge \left( C = \left( \begin{array}{cc}-1.9723346804554227& 5.291988353570069\\4.3818170370547715& -0.19668198570983808\end{array} \right)\right)\right) \wedge \left( X = \left( \begin{array}{cc}3.051707965426451& -2.4571952644400405\\-8.46829919823909& -9.598763461934544\end{array} \right)\right)\right) \wedge \left( I = \left( \begin{array}{cc}1& 0\\0& 1\end{array} \right)\right),2*X=-1/B**T + C**T/A**T,2*X + B**(-T) - C**T/A**T
first_file.json,"q\,(h-y) = h + y","q\,h-g\,y = h + y",\left( h\neq y\right) \wedge \left( q\neq 1\right),q(h - y)=h + y,-h - y + q(h - y)
first_file.json,"-q\,y-y = h\,(1-q)","-q\,y-\frac{y}{1-q} = h",\left( h\neq y\right) \wedge \left( q\neq 1\right),-q*y - y=h(1 - q),y*(-q - 1) - h(1 - q)
first_file.json,-2-3 = b + 3,"-3\,b = 6",\textrm{wahr},-3 - 2=b + 3,-b - 8
first_file.json,"-4\,s + 2 = 4\,s-r",2 = -r,\textrm{wahr},2 - 4*s=-r + 4*s,r - 8*s + 2
first_file.json,-2-3 = b + 3,"-3\,b = 6",\textrm{wahr},-3 - 2=b + 3,-b - 8
first_file.json,"-4\,s + 2 = 4\,s-r",2 = -r,\textrm{wahr},2 - 4*s=-r + 4*s,r - 8*s + 2
first_file.json,"-8\,s = -r-2","-8\,s = 2\,r",\textrm{wahr},-8*s=-r - 2,r - 8*s + 2
first_file.json,-2-3 = b + 3,"-3\,b = 6",\textrm{wahr},-3 - 2=b + 3,-b - 8
first_file.json,"-8\,s = -r-2","-8\,s = -2\,r",\textrm{wahr},-8*s=-r - 2,r - 8*s + 2
first_file.json,"n + 2 = 4\,n-o","3\,n = -o-2",\textrm{wahr},n + 2=4*n - o,-3*n + o + 2
first_file.json,"n + 2 = 4\,n-o","3\,n = -o-2",\textrm{wahr},n + 2=4*n - o,-3*n + o + 2
first_file.json,h = 2,L = \left\{2\right\},\textrm{wahr},h=2,h - 2
first_file.json,h = 2,L = \left\{2\right\},\textrm{wahr},h=2,h - 2
first_file.json,"-4\,c = -2\,w-2",c = \frac{w}{2}-\frac{1}{2},\textrm{wahr},-4*c=-2*w - 2,-4*c + 2*w + 2
first_file.json,"-4\,c = -2\,w-2","c = \frac{2\,w}{4}-\frac{2}{4}",\textrm{wahr},-4*c=-2*w - 2,-4*c + 2*w + 2
first_file.json,"-c = -\frac{2\,w}{4}-\frac{2}{4}",c = \frac{w}{2}-\frac{1}{2},\textrm{wahr},-c=-1*2*w/4 - 2/4,-c + w/2 + 1/2
first_file.json,"5\,l = -5\,b-1",l = -b-0,\textrm{wahr},5*l=-5*b - 1,5*b + 5*l + 1
first_file.json,"-4\,n-3 = 3\,n-y","-3 = -1\,n-y",\textrm{wahr},-4*n - 3=3*n - y,-7*n + y - 3
first_file.json,"7\,s-4 = 4\,c",\mathbb{L} = \left\{\frac{1}{8}\right\},\textrm{wahr},7*s - 4=4*c,-4*c + 7*s - 4
first_file.json,"-5\,z + 1 = 2\,z-5","7\,z = -6",\textrm{wahr},1 - 5*z=2*z - 5,6 - 7*z
first_file.json,"-5\,z + 1 = 2\,z-5","7\,z = -6",\textrm{wahr},1 - 5*z=2*z - 5,6 - 7*z
first_file.json,"3\,c + 1 = -c + m",c = \frac{m + 1}{4},\textrm{wahr},3*c + 1=-c + m,4*c - m + 1
first_file.json,"3\,c + 1 = -c + m",4 + 1 = m,\textrm{wahr},3*c + 1=-c + m,4*c - m + 1
first_file.json,"4 = 3\,d + 4\,\nu","o = 3\,d-4 + 4\,\nu",\textrm{wahr},4=3*d + 4*nu,-3*d - 4*nu + 4
first_file.json,"o = 3\,d-4 + 4\,\nu","-4\,\nu = 3\,d-4",\textrm{wahr},o=4*nu + (3*d - 4),-3*d - 4*nu + o + 4
first_file.json,"4 = 3\,d + 4\,v","o = 3\,d-4 + 4\,v",\textrm{wahr},4=3*d + 4*v,-3*d - 4*v + 4
first_file.json,"o = 3\,d-4 + 4\,v","-4\,v = 3\,d-4",\textrm{wahr},o=4*v + (3*d - 4),-3*d + o - 4*v + 4
first_file.json,"4 = 3\,d + 4\,v","o = 3\,d + 4 + 4\,v",\textrm{wahr},4=3*d + 4*v,-3*d - 4*v + 4
first_file.json,"o = 3\,d + 4 + 4\,v","-4\,v = 3\,d + 4",\textrm{wahr},o=4*v + (3*d + 4),-3*d + o - 4*v - 4
first_file.json,"4 = 3\,d + 4\,v","o = 3\,d + 4\,v-4",\textrm{wahr},4=3*d + 4*v,-3*d - 4*v + 4
first_file.json,"o = 3\,d + 4\,v-4","-4\,v = 3\,d-4",\textrm{wahr},o=(3*d + 4*v) - 4,-3*d + o - 4*v + 4
first_file.json,"d\,m-d\,x-x = m","m = \frac{(d + 1)\,x}{d}-1",\left( m\neq x\right) \wedge \left( d\neq 1\right),-x + (d*m - d*x)=m,d*m - d*x - m - x
first_file.json,r-4 = 12,\left( r-4 = -\sqrt{12}\right) \vee \left( r-4 = \sqrt{12}\right),\textrm{wahr},r - 4=12,r - 16
first_file.json,"d\,m-d\,x-x = m","m = \frac{(d + 1)\,x}{d-1}",\left( m\neq x\right) \wedge \left( d\neq 1\right),-x + (d*m - d*x)=m,d*m - d*x - m - x
first_file.json,"d\,m-d\,x-x = m","-d\,x-\frac{x}{d\,m} = \frac{m}{d\,m}",\left( m\neq x\right) \wedge \left( d\neq 1\right),-x + (d*m - d*x)=m,d*m - d*x - m - x
first_file.json,"d\,m-d\,x-x = m","\frac{-d\,x-x}{d\,m} = \frac{m}{d\,m}",\left( m\neq x\right) \wedge \left( d\neq 1\right),-x + (d*m - d*x)=m,d*m - d*x - m - x
first_file.json,"2\,f + 1 = 3\,f + 3\,\left|-3\,f\right| -1",-f = 2,\textrm{wahr},2*f + 1=3*f + 3,-f - 2
first_file.json,"2\,f + 1 = 3\,f + 3","2\,f + 1 = 3\,f + 3\,\left|-3\,f\right| -1",\textrm{wahr},2*f + 1=3*f + 3,-f - 2
first_file.json,"2\,f + 1 = 3\,f + 3\,\left|-3\,f\right| -1",-f = 2,\textrm{wahr},2*f + 1=3*f + 3,-f - 2
first_file.json,"-w + 5 = -4\,w + 3\,l","3\,w + 5 = 3\,L",\textrm{wahr},5 - w=3*l - 4*w,-3*l + 3*w + 5
first_file.json,"3\,w + 5 = 3\,L",w + 1.66667 = l,\textrm{wahr},3*w + 5=3*L,-3*L + 3*w + 5
first_file.json,"x + 4 = -x-5\,o","0 = 4 + 5\,o",\textrm{wahr},x + 4=-5*o - x,5*o + 2*x + 4
first_file.json,"x + 4 = -x-5\,o","x + x = 5\,o-4",\textrm{wahr},x + 4=-5*o - x,5*o + 2*x + 4
first_file.json,"4\,p + 4 = -3\,p-2\,s","p = -2\,s-4",\textrm{wahr},4*p + 4=-3*p - 2*s,7*p + 2*s + 4
first_file.json,"8\,c = 5-p",c = 1.6-p,\textrm{wahr},8*c=5 - p,8*c + p - 5
first_file.json,"-5\,c + 5 = 3\,c + p","-8\,c = -5\,p",\textrm{wahr},5 - 5*c=3*c + p,-8*c - p + 5
first_file.json,b-\frac{3}{2} = \frac{3}{2},\left( b-\frac{3}{2} = -\sqrt{\frac{3}{2}}\right) \vee \left( b-\frac{3}{2} = +\sqrt{\frac{3}{2}}\right),\textrm{wahr},b - 3/2=3/2,b - 3
first_file.json,b-\frac{3}{2} = \frac{3}{2},\left( b-\frac{3}{2} = -\sqrt{\frac{3}{2}}\right) \vee \left( b-\frac{3}{2} = +\sqrt{\frac{3}{2}}\right),\textrm{wahr},b - 3/2=3/2,b - 3
first_file.json,"2\,p = -5-q",p = -2,\textrm{wahr},2*p=-q - 5,2*p + q + 5
first_file.json,g + \frac{\frac{13}{6}}{2} = -\frac{59}{12},\left( g + \frac{\frac{13}{6}}{2} = -\sqrt{\frac{59}{12}}\right) \vee \left( g + \frac{\frac{13}{6}}{2} = +\sqrt{\frac{59}{12}}\right),\textrm{wahr},g + (13/6)/2=-59/12,g + 6
first_file.json,"-3\,g-2 = 0","-2\,g-3 = 0",\textrm{wahr},-3*g - 2=0,-3*g - 2
first_file.json,"7\,z = 3\,s + 5","z = \frac{7}{3}\,s + 5",\textrm{wahr},7*z=3*s + 5,-3*s + 7*z - 5
first_file.json,"7\,z = 3\,s + 5","z = \frac{3}{7}\,s + 5",\textrm{wahr},7*z=3*s + 5,-3*s + 7*z - 5
first_file.json,"2\,p = -9\,r-5",p = -\frac{9}{2}-\frac{5}{2},\textrm{wahr},2*p=-9*r - 5,2*p + 9*r + 5
first_file.json,"8\,l-1 = 5\,z","\frac{5}{8}\,l-\frac{1}{5} = z",\textrm{wahr},8*l - 1=5*z,8*l - 5*z - 1
first_file.json,"2\,p = -9\,r-5",p = -\frac{9}{2}-\frac{5}{2},\textrm{wahr},2*p=-9*r - 5,2*p + 9*r + 5
first_file.json,"-3\,w = 5\,u + 3",w = -\frac{5}{3}-1,\textrm{wahr},-3*w=5*u + 3,-5*u - 3*w - 3
first_file.json,"-2\,x + 2 = x + 2",\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),2 - 2*x=x + 2,-3*x
first_file.json,-x = 0,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),-x=0,-x
first_file.json,-x = 0,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),-x=0,-x
first_file.json,"-9\,d = -2\,q-4","d = -\frac{2}{9}\,q + \frac{4}{9}",\textrm{wahr},-9*d=-2*q - 4,-9*d + 2*q + 4
first_file.json,w = l-\frac{5}{3},"-\big(l-1,675\big) = -4\,\big(l-1,67\big) + 3\,l",\textrm{wahr},w=l - 5/3,-l + w + 5/3
first_file.json,"-8\,s = -r-2","4\,s = \frac{r}{2}",\textrm{wahr},-8*s=-r - 2,r - 8*s + 2
first_file.json,"r\,(2-3) = 0","r = 0\,v \cdot 2-3 = 0",\textrm{wahr},r(-3 + 2)=0,r(-1)
first_file.json,"3\,r + 2 = 2\,x","1.5\,r = x",\textrm{wahr},3*r + 2=2*x,3*r - 2*x + 2
first_file.json,"-t + 1 = 3\,t-2\,g","-4\,t + 1 = 2\,g",\textrm{wahr},1 - t=-2*g + 3*t,2*g - 4*t + 1
first_file.json,"-2\,t + \frac{1}{2} = g",g = -2 + \frac{1}{2},\textrm{wahr},-2*t + 1/2=g,-g - 2*t + 1/2
first_file.json,"-t + 1 = 3\,t-2\,g","-4\,t + 1 = 2\,g",\textrm{wahr},1 - t=-2*g + 3*t,2*g - 4*t + 1
first_file.json,"-5\,t + 2 = 5\,t + 5\,g","-5\,g = -10\,t + 2",\textrm{wahr},2 - 5*t=5*g + 5*t,-5*g - 10*t + 2
first_file.json,"2\,f + 1 = 3\,f + 3","2\,f + 1 = 3\,f + 3\,\left|-3\,f\right| -1",\textrm{wahr},2*f + 1=3*f + 3,-f - 2
first_file.json,"2\,f + 1 = 3\,f + 3\,\left|-3\,f\right| -1",-f = 2,\textrm{wahr},2*f + 1=3*f + 3,-f - 2
first_file.json,"n + 1 = -2\,n + a","3\,n = a + 1",\textrm{wahr},n + 1=a - 2*n,-a + 3*n + 1
first_file.json,"-2\,x-4 = x + 1","-3 = 3\,x",\left( x\neq -1\right) \wedge \left( x\neq -2\right),-2*x - 4=x + 1,-3*x - 5
first_file.json,-1 = x,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),-1=x,-x - 1
first_file.json,"-2\,x-4 = -x-1","-3 = -3\,x",\left( x\neq -1\right) \wedge \left( x\neq -2\right),-2*x - 4=-x - 1,-x - 3
first_file.json,1 = x,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),1=x,1 - x
first_file.json,-3 = x,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),-3=x,-x - 3
first_file.json,-3 = x,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),-3=x,-x - 3
first_file.json,-3 = x,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),-3=x,-x - 3
first_file.json,x = -3,\textrm{falsch},\left( x\neq -1\right) \wedge \left( x\neq -2\right),x=-3,x + 3
first_file.json,x = -3,\textrm{wahr},\left( x\neq -1\right) \wedge \left( x\neq -2\right),x=-3,x + 3
first_file.json,"-3\,x + 3 = -5\,x + 10","2\,x = -7",\left( x\neq 2\right) \wedge \left( x\neq 1\right),3 - 3*x=10 - 5*x,2*x - 7
first_file.json,"1\,(x-1) = -1\,(x + 2)","x-1 = -2\,x-2",\left( x\neq -2\right) \wedge \left( x\neq 1\right),1*(x - 1)=-(x + 2),2*x + 1
first_file.json,"x-1 = -2\,x-2","3\,x = 1",\left( x\neq -2\right) \wedge \left( x\neq 1\right),x - 1=-2*x - 2,3*x + 1
first_file.json,x-1 = -x-2,0 = 1,\left( x\neq -2\right) \wedge \left( x\neq 1\right),x - 1=-x - 2,2*x + 1
first_file.json,"-z + 2 = -5\,z + 2\,y","-4\,z = -2\,y-2",\textrm{wahr},2 - z=2*y - 5*z,-2*y + 4*z + 2
first_file.json,"-z + 2 = -5\,z + 2\,y","-4\,z = 2\,y-2",\textrm{wahr},2 - z=2*y - 5*z,-2*y + 4*z + 2
first_file.json,0 = o,\textrm{wahr},x\neq 4,0=o,-o
first_file.json,0 = o,\textrm{wahr},x\neq 4,0=o,-o
first_file.json,"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),1*o + (-5*x + (-4*x - 8))=0,o - 9*x - 8
first_file.json,"-4\,(x + 2)-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),-5*(x - 2) - 4*(x + 2)=0,2 - 9*x
first_file.json,"-4\,(x + 2)-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),-5*(x - 2) - 4*(x + 2)=0,2 - 9*x
first_file.json,"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),1*o + (-5*x + (-4*x - 8))=0,o - 9*x - 8
first_file.json,"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),1*o + (-5*x + (-4*x - 8))=0,o - 9*x - 8
first_file.json,"-4\,x + 2-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),(2 - 4*x) - 5*(x - 2)=0,12 - 9*x
first_file.json,"-4\,x-8-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),(-4*x - 8) - 5*(x - 2)=0,2 - 9*x
first_file.json,"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0",\left( x\neq 2\right) \wedge \left( x\neq -2\right),1*o + (-5*x + (-4*x - 8))=0,o - 9*x - 8
first_file.json,"5\,r-4 = 3\,x","5\,r-\frac{4}{3} = x",\textrm{wahr},5*r - 4=3*x,5*r - 3*x - 4
first_file.json,"5\,x + 5 = x-1","4\,x = 4",\left( x\neq 1\right) \wedge \left( x\neq -1\right),5*x + 5=x - 1,4*x + 6
first_file.json,"-3\,a + 2 = 2\,a-4\,p","5\,a + 2 = 4\,p",\textrm{wahr},2 - 3*a=2*a - 4*p,-5*a + 4*p + 2
first_file.json,"5\,x + 5 = -x + 1","4\,x = -4",\left( x\neq 1\right) \wedge \left( x\neq -1\right),5*x + 5=1 - x,6*x + 4
first_file.json,"-3\,a + 2 = 2\,a-4\,p","5\,a + 2 = 4\,p",\textrm{wahr},2 - 3*a=2*a - 4*p,-5*a + 4*p + 2
first_file.json,"3\,c + 4 = -c-1\,\left|+c\right| -4","4\,c = -5",\textrm{wahr},3*c + 4=-c - 1,4*c + 5
